Title|Header in MD|Header in WDCML|Path in Kit|Area|Project|Type in MD|Type in WDCML|SubType in WDCML|Scraped|Scraped Status|Asset ID|Date Scraped|Xml Location|MD Location|Owner
IPrintReadStream|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|7B92A432-11CA-4F99-83A3-FAD43DA4A723|N/A|print\iprintreadstream.htm|filterpipeline\SkeletonMD\nn-filterpipeline-iprintreadstream.md|REDMOND\bagold
IPrintReadStreamFactory|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|B720F564-7361-476A-B091-20CD9AADA11B|N/A|print\iprintreadstreamfactory.htm|filterpipeline\SkeletonMD\nn-filterpipeline-iprintreadstreamfactory.md|REDMOND\bagold
IPrintWriteStream|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|4A3F61A2-D80B-470B-9E40-3A2FAEBF78C1|N/A|print\iprintwritestream.htm|filterpipeline\SkeletonMD\nn-filterpipeline-iprintwritestream.md|REDMOND\bagold
IPrintWriteStreamFlush|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|AE0F2F7B-ECC1-49C8-A719-3D2792A4E377|N/A|print\iprintwritestreamflush.htm|filterpipeline\SkeletonMD\nn-filterpipeline-iprintwritestreamflush.md|REDMOND\bagold
IXpsDocument|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|B2F055BF-1493-4825-8992-25979BA9836E|N/A|print\ixpsdocument.htm|filterpipeline\SkeletonMD\nn-filterpipeline-ixpsdocument.md|REDMOND\bagold
IXpsDocumentConsumer|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|45166095-3E7A-4BC7-A92C-7F31A865F68E|N/A|print\ixpsdocumentconsumer.htm|filterpipeline\SkeletonMD\nn-filterpipeline-ixpsdocumentconsumer.md|REDMOND\bagold
IXpsDocumentProvider|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|E8DEA878-0938-4A7F-AB19-7CAA79C45F47|N/A|print\ixpsdocumentprovider.htm|filterpipeline\SkeletonMD\nn-filterpipeline-ixpsdocumentprovider.md|REDMOND\bagold
IXpsPartIterator|filterpipeline.h|[]|||print|interface|ovw|ovw|N|Header Mismatch|6E21DDC1-4E3C-41EA-B137-00C73288511C|N/A|print\ixpspartiterator.htm|filterpipeline\SkeletonMD\nn-filterpipeline-ixpspartiterator.md|REDMOND\bagold
FltFastIoMdlRead|fltkernel.h|['Ntifs.h', 'ntifs.h']|||ifsk|function|function|routine|N|Header Mismatch|61EACB76-09A6-488F-82C5-85B72106A50C|N/A|ifsk\fltfastiomdlread.htm|fltkernel\SkeletonMD\nf-fltkernel-fltfastiomdlread.md|REDMOND\andki
FltFastIoMdlReadComplete|fltkernel.h|['Ntifs.h', 'ntifs.h']|||ifsk|function|function|routine|N|Header Mismatch|3055662F-FB3F-4AA4-B0DD-E193835E59E3|N/A|ifsk\fltfastiomdlreadcomplete.htm|fltkernel\SkeletonMD\nf-fltkernel-fltfastiomdlreadcomplete.md|REDMOND\andki
FltFastIoMdlWriteComplete|fltkernel.h|['Ntifs.h', 'ntifs.h']|||ifsk|function|function|routine|N|Header Mismatch|ECC489BE-B898-4300-BA85-A6C7F054D47C|N/A|ifsk\fltfastiomdlwritecomplete.htm|fltkernel\SkeletonMD\nf-fltkernel-fltfastiomdlwritecomplete.md|REDMOND\andki
FltFastIoPrepareMdlWrite|fltkernel.h|['Ntifs.h', 'ntifs.h']|||ifsk|function|function|routine|N|Header Mismatch|4B5D6E04-8C30-47FB-8F85-84079599C8C5|N/A|ifsk\fltfastiopreparemdlwrite.htm|fltkernel\SkeletonMD\nf-fltkernel-fltfastiopreparemdlwrite.md|REDMOND\andki
FLT_CALLBACK_DATA_QUEUE|fltkernel.h|[]|||ifsk|struct|refpage|refpage|N|Header Mismatch|1026215C-E9CF-4EBE-9F7D-00499C4B9207|N/A|ifsk\flt_callback_data_queue.htm|fltkernel\SkeletonMD\ns-fltkernel--flt-callback-data-queue.md|REDMOND\andki
FwpsDereferencevSwitchPacketContext0|fwpsk.h|[]|||netvista|function|function|function|N|Header Mismatch|FBE8944D-194E-4AF1-B3E2-8F14FDD9A8E4|N/A|netvista\fwpsdereferencevswitchpacketcontext0.htm|fwpsk\SkeletonMD\nf-fwpsk-fwpsdereferencevswitchpacketcontext0.md|REDMOND\dumacmic
FwpsReferencevSwitchPacketContext0|fwpsk.h|[]|||netvista|function|function|function|N|Header Mismatch|C8E2C484-83FA-44A3-BE52-2F5BA00BB87D|N/A|netvista\fwpsreferencevswitchpacketcontext0.htm|fwpsk\SkeletonMD\nf-fwpsk-fwpsreferencevswitchpacketcontext0.md|REDMOND\dumacmic
HBA_RegisterLibrary|hbaapi.h|[]|||Storage|function|refpage|refpage|N|Header Mismatch|3EA264BC-A554-43C3-825F-7CC8BAB07C2F|N/A|storage\hba_registerlibrary.htm|hbaapi\SkeletonMD\nf-hbaapi-hba-registerlibrary.md|REDMOND\andki
HBA_RegisterLibraryV2|hbaapi.h|[]|||Storage|function|refpage|refpage|N|Header Mismatch|52A77871-300C-4550-B16F-9AE39870225E|N/A|storage\hba_registerlibraryv2.htm|hbaapi\SkeletonMD\nf-hbaapi-hba-registerlibraryv2.md|REDMOND\andki
HBA_FCPBindingEntry|hbaapi.h|['hbapiwmi.h']|||Storage|struct|struct|struct|N|Header Mismatch|9AC9C082-9A41-4419-BAEC-7E0F9731EB97|N/A|storage\hba_fcpbindingentry.htm|hbaapi\SkeletonMD\ns-hbaapi-hba-fcpbindingentry.md|REDMOND\andki
HidP_UsageAndPageListDifference|hidpi.h|[]|||hid|function|function|function|N|Header Mismatch|46E42B15-E662-47EC-8AFB-357A8526515B|N/A|hid\hidp_usageandpagelistdifference.htm|hidpi\SkeletonMD\nf-hidpi-hidp-usageandpagelistdifference.md|REDMOND\prwilk
LUID|igpupvdev.h|['Ntifs.h', 'ntdef.h']|||ifsk|struct|refpage|refpage|N|Header Mismatch|2ED7F60D-9425-46C1-9799-824BDD8F657D|N/A|ifsk\luid.htm|igpupvdev\SkeletonMD\ns-igpupvdev--luid.md|REDMOND\nabazan
IKeywordDetectorOemAdapter|keyworddetectoroemadapter.h|[]|||audio|interface|ovw|ovw|N|Header Mismatch|130F0790-4549-428C-A8C5-797D57BC4B20|N/A|audio\ikeyworddetectoroemadapter.htm|keyworddetectoroemadapter\SkeletonMD\nn-keyworddetectoroemadapter-ikeyworddetectoroemadapter.md|REDMOND\domars
KSEVENT_ENTRY_IRP_STORAGE|ks.h|[]|||stream|function|refpage|refpage|N|Header Mismatch|16333D21-5909-47A3-85B1-38B548400CEA|N/A|stream\ksevent_entry_irp_storage.htm|ks\SkeletonMD\nf-ks-ksevent-entry-irp-storage.md|REDMOND\bagold
KSEVENT_ITEM_IRP_STORAGE|ks.h|[]|||stream|function|refpage|refpage|N|Header Mismatch|34AC9009-0E8E-4380-BF06-600FC6F84141|N/A|stream\ksevent_item_irp_storage.htm|ks\SkeletonMD\nf-ks-ksevent-item-irp-storage.md|REDMOND\bagold
KSEVENT_SET_IRP_STORAGE|ks.h|[]|||stream|function|refpage|refpage|N|Header Mismatch|69304284-C074-4A9D-82CD-F9E800111F4F|N/A|stream\ksevent_set_irp_storage.htm|ks\SkeletonMD\nf-ks-ksevent-set-irp-storage.md|REDMOND\bagold
KsInitializeDeviceProfile|ks.h|['ksmedia.h']|||stream|function|function|function|N|Header Mismatch|D83616C9-C66B-4F81-A66F-5DBF04200570|N/A|stream\ksinitializedeviceprofile.htm|ks\SkeletonMD\nf-ks-ksinitializedeviceprofile.md|REDMOND\bagold
KsPersistDeviceProfile|ks.h|['ksmedia.h']|||stream|function|function|function|N|Header Mismatch|C740DCC0-970E-4BC6-82DF-DC040A366F9E|N/A|stream\kspersistdeviceprofile.htm|ks\SkeletonMD\nf-ks-kspersistdeviceprofile.md|REDMOND\bagold
KsPublishDeviceProfile|ks.h|['ksmedia.h']|||stream|function|function|function|N|Header Mismatch|0B94EA8E-BD92-46F4-9E1B-C276D2D885D2|N/A|stream\kspublishdeviceprofile.htm|ks\SkeletonMD\nf-ks-kspublishdeviceprofile.md|REDMOND\bagold
KsValidateAllocatorFramingEx|ks.h|[]|||stream|function|ovw|ovw|N|Header Mismatch|A07705EE-2BC8-44D2-BA13-580543E21C27|N/A|stream\ksvalidateallocatorframingex.htm|ks\SkeletonMD\nf-ks-ksvalidateallocatorframingex.md|REDMOND\bagold
IKsDeviceFunctions|ks.h|[]|||stream|interface|iface|iface|N|Header Mismatch|905533D9-F324-4EFC-AF5B-C3197276884D|N/A|stream\iksdevicefunctions.htm|ks\SkeletonMD\nn-ks-iksdevicefunctions~r1.md|REDMOND\bagold
IKsReferenceClock|ks.h|[]|||stream|interface|iface|iface|N|Header Mismatch|7B6B3F91-1529-4709-AFB0-BB4BB440317D|N/A|stream\iksreferenceclock.htm|ks\SkeletonMD\nn-ks-iksreferenceclock.md|REDMOND\bagold
DDPIXELFORMAT|ksmedia.h|['Ddraw.h', 'ddraw.h']|||display|struct|struct|struct|N|Header Mismatch|EB7A87EE-7F5B-472D-A7DB-88465D94301D|N/A|display\ddpixelformat.htm|ksmedia\SkeletonMD\ns-ksmedia--ddpixelformat.md|REDMOND\domars
DDVIDEOPORTCONNECT|ksmedia.h|['dvp.h', 'Dvp.h']|||display|struct|struct|struct|N|Header Mismatch|7B7672F8-4DA4-4E67-BED8-D0C3E2BE2588|N/A|display\ddvideoportconnect.htm|ksmedia\SkeletonMD\ns-ksmedia--ddvideoportconnect.md|REDMOND\domars
IKsDataTypeHandler::KsIsMediaTypeInRanges|ksproxy.h|[]|||stream|function|method|method|N|Header Mismatch|5824674D-A2CD-4579-9AE0-966AF1EF0414|N/A|stream\iksdatatypehandler_ksismediatypeinranges.htm|ksproxy\SkeletonMD\nf-ksproxy-iksdatatypehandler-ksismediatypeinranges.md|REDMOND\bagold
IKsAggregateControl|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|A477317E-92F3-4ED7-8A38-C457C8FCA8B7|N/A|stream\iksaggregatecontrol.htm|ksproxy\SkeletonMD\nn-ksproxy-iksaggregatecontrol.md|REDMOND\bagold
IKsAllocatorEx|ksproxy.h|[]|||stream|interface|ovw|ovw|N|Header Mismatch|70616D1A-5D8E-4DFB-B0BE-3AE062420792|N/A|stream\iksallocatorex.htm|ksproxy\SkeletonMD\nn-ksproxy-iksallocatorex~r1.md|REDMOND\bagold
IKsAllocator|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|61AACC40-CC2E-44C9-BA64-2770CBDFBD1B|N/A|stream\iksallocator.htm|ksproxy\SkeletonMD\nn-ksproxy-iksallocator~r1.md|REDMOND\bagold
IKsClockPropertySet|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|490FEC51-D1BD-4893-B898-6524CA253740|N/A|stream\iksclockpropertyset.htm|ksproxy\SkeletonMD\nn-ksproxy-iksclockpropertyset.md|REDMOND\bagold
IKsDataTypeCompletion|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|1315CCD9-7AD6-4445-83AB-AF9AE57D4A77|N/A|stream\iksdatatypecompletion.htm|ksproxy\SkeletonMD\nn-ksproxy-iksdatatypecompletion.md|REDMOND\bagold
IKsDataTypeHandler|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|AB0F2A68-C018-4687-9202-85AC4AF53F70|N/A|stream\iksdatatypehandler.htm|ksproxy\SkeletonMD\nn-ksproxy-iksdatatypehandler.md|REDMOND\bagold
IKsInterfaceHandler|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|AD59456F-5338-4DDA-911B-21A9C1A55CC2|N/A|stream\iksinterfacehandler.htm|ksproxy\SkeletonMD\nn-ksproxy-iksinterfacehandler.md|REDMOND\bagold
IKsNotifyEvent|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|F0905E98-9561-44F2-A607-AD6187B20867|N/A|stream\iksnotifyevent.htm|ksproxy\SkeletonMD\nn-ksproxy-iksnotifyevent.md|REDMOND\bagold
IKsObject|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|351EF58E-BE9D-4F72-980F-9EFD69E659DD|N/A|stream\iksobject.htm|ksproxy\SkeletonMD\nn-ksproxy-iksobject.md|REDMOND\bagold
IKsPinEx|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|8A4CC6D2-4D2F-4023-A9F4-8CC4F6EEBA56|N/A|stream\ikspinex.htm|ksproxy\SkeletonMD\nn-ksproxy-ikspinex.md|REDMOND\bagold
IKsPinFactory|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|1D367B3B-56F4-44F3-A171-9938CC3BE0BE|N/A|stream\ikspinfactory.htm|ksproxy\SkeletonMD\nn-ksproxy-ikspinfactory.md|REDMOND\bagold
IKsPinPipe|ksproxy.h|[]|||stream|interface|ovw|ovw|N|Header Mismatch|3C82C9D5-579C-4EC9-BE51-8D0E55C3B3A7|N/A|stream\ikspinpipe.htm|ksproxy\SkeletonMD\nn-ksproxy-ikspinpipe.md|REDMOND\bagold
IKsPin|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|D8678F2E-5CE4-43C4-A623-D9410C7A1397|N/A|stream\ikspin.htm|ksproxy\SkeletonMD\nn-ksproxy-ikspin~r1.md|REDMOND\bagold
IKsQualityForwarder|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|76DFE493-587A-4D46-96D2-664A25E1543F|N/A|stream\iksqualityforwarder.htm|ksproxy\SkeletonMD\nn-ksproxy-iksqualityforwarder.md|REDMOND\bagold
IKsTopology|ksproxy.h|[]|||stream|interface|iface|iface|N|Header Mismatch|AB5623A9-A1C1-4D89-BD7F-1E2ABB0B4326|N/A|stream\ikstopology.htm|ksproxy\SkeletonMD\nn-ksproxy-ikstopology.md|REDMOND\bagold
ALLOCATOR_PROPERTIES_EX|ksproxy.h|[]|||stream|struct|refpage|refpage|N|Header Mismatch|73F5C255-1833-4A24-9425-89120496A6FE|N/A|stream\allocator_properties_ex.htm|ksproxy\SkeletonMD\ns-ksproxy--allocator-properties-ex.md|REDMOND\bagold
PIPE_DIMENSIONS|ksproxy.h|[]|||stream|struct|refpage|refpage|N|Header Mismatch|C469A8FD-E2E0-4A6B-8178-7271411BD410|N/A|stream\pipe_dimensions.htm|ksproxy\SkeletonMD\ns-ksproxy--pipe-dimensions.md|REDMOND\bagold
PIPE_TERMINATION|ksproxy.h|[]|||stream|struct|refpage|refpage|N|Header Mismatch|CAC0EB3A-9FD6-49A1-8886-C43409014D6C|N/A|stream\pipe_termination.htm|ksproxy\SkeletonMD\ns-ksproxy--pipe-termination.md|REDMOND\bagold
DriverEntry|mcd.h|['Wdm.h', 'wdm.h', 'Ntifs.h', 'Ntddk.h']|||kernel|function|callback|drv_routine|N|Header Mismatch|D6FF6346-EEE8-401B-8042-94CE845189F8|N/A|kernel\driverentry.htm|mcd\SkeletonMD\nf-mcd-driverentry.md|REDMOND\andki
GROUP_AFFINITY|miniport.h|['Winnt.h', 'Ntdef.h', 'Windef.h', 'winnt.h']|||kernel|struct|struct|struct|N|Header Mismatch|BAC4CE26-E218-4450-ABB5-7F3D22F34C7C|N/A|kernel\group_affinity.htm|miniport\SkeletonMD\ns-miniport--group-affinity.md|REDMOND\andki
PROCESSOR_NUMBER|miniport.h|['Ntddk.h', 'winnt.h', 'Windows.h', 'Wdm.h', 'Ntdef.h']|||kernel|struct|struct|struct|N|Header Mismatch|7A4AC46F-3822-4D0B-9CD5-D962D932EFA3|N/A|kernel\processor_number.htm|miniport\SkeletonMD\ns-miniport--processor-number.md|REDMOND\andki
IOCTL_MOUNTDEV_LINK_CREATED|mountdev.h|['Mountmgr.h', 'mountmgr.h']|||Storage|ioctl|ioctl|ioctl|N|Header Mismatch|F89EEFB3-3F39-483F-8C99-5582BB68C8BD|N/A|storage\ioctl_mountdev_link_created.htm|mountdev\SkeletonMD\ni-mountdev-ioctl-mountdev-link-created.md|REDMOND\andki
IOCTL_MOUNTDEV_LINK_DELETED|mountdev.h|['Mountmgr.h', 'mountmgr.h']|||Storage|ioctl|ioctl|ioctl|N|Header Mismatch|64D4A7ED-D30B-4511-8464-0B50811A23A4|N/A|storage\ioctl_mountdev_link_deleted.htm|mountdev\SkeletonMD\ni-mountdev-ioctl-mountdev-link-deleted.md|REDMOND\andki
NDIS_NET_BUFFER_LIST_MEDIA_SPECIFIC_INFO|ndis.h|[]|||netvista|struct|ovw|ovw|N|Header Mismatch|777070B0-267B-4933-B596-E112F5283A7F|N/A|netvista\ndis_net_buffer_list_media_specific_info.htm|ndis\SkeletonMD\ns-ndis--ndis-net-buffer-list-media-specific-info.md|REDMOND\dumacmic
NDIS_WWAN_DEVICE_SERVICE_SUPPORTED_COMMANDS|ndiswwan.h|[]|||netvista|struct|struct|struct|N|Header Mismatch|80D20155-D723-4024-B490-F60EDC5CF9AF|N/A|netvista\ndis_wwan_device_service_supported_commands.htm|ndiswwan\SkeletonMD\ns-ndiswwan--ndis-wwan-device-service-supported-commands.md|REDMOND\dumacmic
IOCTL_CDROM_CHECK_VERIFY|ntddcdrm.h|[]|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|7F2D6ED7-C152-4421-8C8B-628C338A8369|N/A|storage\ioctl_cdrom_check_verify.htm|ntddcdrm\SkeletonMD\ni-ntddcdrm-ioctl-cdrom-check-verify.md|REDMOND\andki
IOCTL_CDROM_ENABLE_STREAMING|ntddcdrm.h|['winioctl.h', 'Winioctl.h']|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|7FE52828-B010-457B-9D7A-3667BDD2AA11|N/A|storage\ioctl_cdrom_enable_streaming.htm|ntddcdrm\SkeletonMD\ni-ntddcdrm-ioctl-cdrom-enable-streaming.md|REDMOND\andki
IOCTL_CDROM_FIND_NEW_DEVICES|ntddcdrm.h|[]|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|701A8EFF-9265-4917-A6B7-BBA10ADFCC93|N/A|storage\ioctl_cdrom_find_new_devices.htm|ntddcdrm\SkeletonMD\ni-ntddcdrm-ioctl-cdrom-find-new-devices.md|REDMOND\andki
IOCTL_CDROM_GET_PERFORMANCE|ntddcdrm.h|['winioctl.h', 'Winioctl.h']|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|30A7131E-7337-4084-A8A0-3AC40B4EB6B8|N/A|storage\ioctl_cdrom_get_performance.htm|ntddcdrm\SkeletonMD\ni-ntddcdrm-ioctl-cdrom-get-performance.md|REDMOND\andki
IOCTL_CDROM_SEND_OPC_INFORMATION|ntddcdrm.h|['winioctl.h', 'Winioctl.h']|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|7DB1E57E-104C-4DED-BBAE-306F955AD3A8|N/A|storage\ioctl_cdrom_send_opc_information.htm|ntddcdrm\SkeletonMD\ni-ntddcdrm-ioctl-cdrom-send-opc-information.md|REDMOND\andki
IOCTL_DISK_CHECK_VERIFY|ntdddisk.h|[]|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|FF2C672D-4660-478C-9345-3F8F1E201AAC|N/A|storage\ioctl_disk_check_verify.htm|ntdddisk\SkeletonMD\ni-ntdddisk-ioctl-disk-check-verify.md|REDMOND\andki
IOCTL_DISK_FIND_NEW_DEVICES|ntdddisk.h|[]|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|DC31E484-16EA-43DE-8251-809BDBA62DB5|N/A|storage\ioctl_disk_find_new_devices.htm|ntdddisk\SkeletonMD\ni-ntdddisk-ioctl-disk-find-new-devices.md|REDMOND\andki
IOCTL_DISK_GET_MEDIA_TYPES|ntdddisk.h|[]|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|AF9BE3EF-9707-4186-86C6-3EF202432763|N/A|storage\ioctl_disk_get_media_types.htm|ntdddisk\SkeletonMD\ni-ntdddisk-ioctl-disk-get-media-types.md|REDMOND\andki
CONTEXT|ntddk.h|['wdtf.h']|||dtf|struct|iface|property|N|Header Mismatch|AE8F8111-9AE2-43B4-9B47-9D4E792A5DA4|N/A|dtf\iwdtftarget2_context.htm|ntddk\SkeletonMD\ns-ntddk--context.md|REDMOND\prwilk
PROCESS_MITIGATION_SYSTEM_CALL_FILTER_POLICY|ntddk.h|[]|||kernel|struct|struct|struct|N|Header Mismatch|1DE9FE12-3EB6-4764-8AEB-42990DA0FC10|N/A|kernel\process_mitigation_system_call_filter_policy.htm|ntddk\SkeletonMD\ns-ntddk--process-mitigation-system-call-filter-policy.md|REDMOND\prwilk
NDIS_REQUEST_TYPE|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|enum|enum|enum|N|Header Mismatch|E0F0625D-5357-4C19-AD3E-060DDB4EB34F|N/A|netvista\ndis_request_type.htm|ntddndis\SkeletonMD\ne-ntddndis--ndis-request-type.md|REDMOND\dumacmic
NDIS_RSS_PROFILE|ntddndis.h|[]|||netvista|enum|enum|enum|N|Header Mismatch|D8CD9AFD-2845-4B72-8F4C-F6AB1332BC83|N/A|netvista\ndis_rss_profile.htm|ntddndis\SkeletonMD\ne-ntddndis--ndis-rss-profile.md|REDMOND\dumacmic
NDIS_INTERRUPT_MODERATION_PARAMETERS|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|A8A7BE12-89E7-48B6-A64D-7EF967403794|N/A|netvista\ndis_interrupt_moderation_parameters.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-interrupt-moderation-parameters.md|REDMOND\dumacmic
NDIS_LINK_SPEED|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|87085DBC-F6EE-433A-BBF2-DC889F8776C5|N/A|netvista\ndis_link_speed.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-link-speed.md|REDMOND\dumacmic
NDIS_SWITCH_FEATURE_STATUS_CUSTOM|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|32E2A34A-602A-43C5-8C4E-B5D2FFF34A13|N/A|netvista\ndis_switch_feature_status_custom.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-switch-feature-status-custom.md|REDMOND\dumacmic
NDIS_SWITCH_FEATURE_STATUS_PARAMETERS|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|643D5007-0127-470E-A612-80768BEC9AED|N/A|netvista\ndis_switch_feature_status_parameters.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-switch-feature-status-parameters.md|REDMOND\dumacmic
NDIS_SWITCH_PORT_FEATURE_STATUS_CUSTOM|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|076399C5-24A5-4AB1-B191-CF4117DD7D78|N/A|netvista\ndis_switch_port_feature_status_custom.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-switch-port-feature-status-custom.md|REDMOND\dumacmic
NDIS_SWITCH_PORT_FEATURE_STATUS_PARAMETERS|ntddndis.h|['Ndis.h', 'ndis.h']|||netvista|struct|struct|struct|N|Header Mismatch|5E186F31-8E49-4264-BD03-B4D5DC9E320F|N/A|netvista\ndis_switch_port_feature_status_parameters.htm|ntddndis\SkeletonMD\ns-ntddndis--ndis-switch-port-feature-status-parameters.md|REDMOND\dumacmic
RILIMSSTATUS_V3|ntddrilapitypes.h|[]|||netvista|struct|ovw|ovw|N|Header Mismatch|A8AA31E3-4E01-48F4-913C-6ADFBDD1E833|N/A|netvista\rilimsstatus.htm|ntddrilapitypes\SkeletonMD\ns-ntddrilapitypes-rilimsstatus-v3.md|REDMOND\dumacmic
IOCTL_STORAGE_GET_PHYSICAL_ELEMENT_STATUS|ntddstor.h|['winioctl.h']|||Storage|ioctl|special_constant|ioctl|N|Header Mismatch|000AAC74-F8E8-472B-BAB4-6D310AFEE0B7|N/A|storage\ioctl_storage_get_physical_element_status.htm|ntddstor\SkeletonMD\ni-ntddstor-ioctl-storage-get-physical-element-status.md|REDMOND\andki
ExAdjustLookasideDepth|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C3ADBCCC-2020-401B-8210-03FEE87E5C3B|N/A|ifsk\exadjustlookasidedepth.htm|ntifs\SkeletonMD\nf-ntifs-exadjustlookasidedepth.md|REDMOND\andki
ExDisableResourceBoostLite|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C2A1B05A-FF7D-44D2-9886-A8CFA2F7C64B|N/A|ifsk\exdisableresourceboostlite.htm|ntifs\SkeletonMD\nf-ntifs-exdisableresourceboostlite.md|REDMOND\andki
ExQueryPoolBlockSize|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C7220945-1B01-4E5E-BA17-44F8A6A2A710|N/A|ifsk\exquerypoolblocksize.htm|ntifs\SkeletonMD\nf-ntifs-exquerypoolblocksize.md|REDMOND\andki
FsRtlLookupPerStreamContextInternal|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C9B7CD86-7A4B-475E-ADFF-C3912A9FE09D|N/A|ifsk\fsrtllookupperstreamcontextinternal.htm|ntifs\SkeletonMD\nf-ntifs-fsrtllookupperstreamcontextinternal.md|REDMOND\andki
IoCheckDesiredAccess|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C6183CA9-A5B4-46F0-8F1A-4E028290845F|N/A|ifsk\iocheckdesiredaccess.htm|ntifs\SkeletonMD\nf-ntifs-iocheckdesiredaccess.md|REDMOND\andki
IoCheckFunctionAccess|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|5DB7735F-89C9-47B6-BC8F-A7A6AAE356F6|N/A|ifsk\iocheckfunctionaccess.htm|ntifs\SkeletonMD\nf-ntifs-iocheckfunctionaccess.md|REDMOND\andki
IoCheckQuerySetFileInformation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|16ABB7FA-E272-4C3C-AC44-20A8AEC437DD|N/A|ifsk\iocheckquerysetfileinformation.htm|ntifs\SkeletonMD\nf-ntifs-iocheckquerysetfileinformation.md|REDMOND\andki
IoCheckQuerySetVolumeInformation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|57EA0787-FFC4-42E8-9B15-8E45B3295D26|N/A|ifsk\iocheckquerysetvolumeinformation.htm|ntifs\SkeletonMD\nf-ntifs-iocheckquerysetvolumeinformation.md|REDMOND\andki
IoFastQueryNetworkAttributes|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|CBB0D562-EB93-4E88-AAF9-B4EDEF9E6C1F|N/A|ifsk\iofastquerynetworkattributes.htm|ntifs\SkeletonMD\nf-ntifs-iofastquerynetworkattributes.md|REDMOND\andki
IoGetBaseFileSystemDeviceObject|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|622AC870-73DE-41BD-803B-0AD3F15B0AF9|N/A|ifsk\iogetbasefilesystemdeviceobject.htm|ntifs\SkeletonMD\nf-ntifs-iogetbasefilesystemdeviceobject.md|REDMOND\andki
IoIsFileOpenedExclusively|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|C36A025F-2D26-4AE0-917A-9E825EE4B01F|N/A|ifsk\ioisfileopenedexclusively.htm|ntifs\SkeletonMD\nf-ntifs-ioisfileopenedexclusively.md|REDMOND\andki
IoIsValidNameGraftingBuffer|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|D129CA44-54BC-40CC-8080-14A662B9B71B|N/A|ifsk\ioisvalidnamegraftingbuffer.htm|ntifs\SkeletonMD\nf-ntifs-ioisvalidnamegraftingbuffer.md|REDMOND\andki
