Title,Header in MD,Header in WDCML,Path in Kit,Area,Project,Type in MD,Type in WDCML,SubType in WDCML,Scraped,Scraped Status,Asset ID,Date Scraped,Xml Location,MD Location,Owner
WdfDmaEnablerGetMaximumLength,wdfdmaenabler.h,"['Wdfdmaenabler.h', 'Wdf.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmaenabler.h']",WDK,wdf,function,method,method,N,Type Mismatch,583D213A-F33C-45A3-B28A-027CA0E4227B,N/A,wdf\wdfdmaenablergetmaximumlength.htm,WDFDMAENABLER\SkeletonMD\nf-wdfdmaenabler-wdfdmaenablergetmaximumlength.md,REDMOND\tedhudek
WdfDmaEnablerGetMaximumScatterGatherElements,wdfdmaenabler.h,"['Wdfdmaenabler.h', 'Wdf.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmaenabler.h']",WDK,wdf,function,method,method,N,Type Mismatch,C089D09D-56D5-4BF9-BB7F-AB5914730D19,N/A,wdf\wdfdmaenablergetmaximumscattergatherelements.htm,WDFDMAENABLER\SkeletonMD\nf-wdfdmaenabler-wdfdmaenablergetmaximumscattergatherelements.md,REDMOND\tedhudek
WdfDmaEnablerSetMaximumScatterGatherElements,wdfdmaenabler.h,"['Wdfdmaenabler.h', 'Wdf.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmaenabler.h']",WDK,wdf,function,method,method,N,Type Mismatch,8D8F9ED5-2980-4F84-A202-B090654256DF,N/A,wdf\wdfdmaenablersetmaximumscattergatherelements.htm,WDFDMAENABLER\SkeletonMD\nf-wdfdmaenabler-wdfdmaenablersetmaximumscattergatherelements.md,REDMOND\tedhudek
WdfDmaEnablerWdmGetDmaAdapter,wdfdmaenabler.h,"['Wdfdmaenabler.h', 'Wdf.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmaenabler.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmaenabler.h']",WDK,wdf,function,method,method,N,Type Mismatch,339BEC0B-501B-47C0-A89F-C1DD9E89F632,N/A,wdf\wdfdmaenablerwdmgetdmaadapter.htm,WDFDMAENABLER\SkeletonMD\nf-wdfdmaenabler-wdfdmaenablerwdmgetdmaadapter.md,REDMOND\tedhudek
WdfDmaTransactionAllocateResources,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,C03E55AA-B331-41BF-99C8-7C2CFCB42CBF,N/A,wdf\wdfdmatransactionallocateresources.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionallocateresources.md,REDMOND\tedhudek
WdfDmaTransactionCancel,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,0C419165-1EFA-42EC-882F-446BADF2C68B,N/A,wdf\wdfdmatransactioncancel.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactioncancel.md,REDMOND\tedhudek
WdfDmaTransactionCreate,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,4999D441-903F-47F6-82C5-E68FF87BD13D,N/A,wdf\wdfdmatransactioncreate.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactioncreate.md,REDMOND\tedhudek
WdfDmaTransactionDmaCompleted,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,A68ABC14-9526-4AAC-B2EE-B4E3E3A9CB62,N/A,wdf\wdfdmatransactiondmacompleted.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiondmacompleted.md,REDMOND\tedhudek
WdfDmaTransactionDmaCompletedFinal,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,B986C15F-A6D2-4753-98AD-8AC35EBE6852,N/A,wdf\wdfdmatransactiondmacompletedfinal.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiondmacompletedfinal.md,REDMOND\tedhudek
WdfDmaTransactionDmaCompletedWithLength,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,0C78A520-6AF2-49EC-B07B-D5298FA99BC0,N/A,wdf\wdfdmatransactiondmacompletedwithlength.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiondmacompletedwithlength.md,REDMOND\tedhudek
WdfDmaTransactionExecute,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,E912E6AA-7B05-432C-9AF2-819F7F23102F,N/A,wdf\wdfdmatransactionexecute.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionexecute.md,REDMOND\tedhudek
WdfDmaTransactionFreeResources,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,DD5178E9-EB0F-4A91-BE36-5AE8B01926EE,N/A,wdf\wdfdmatransactionfreeresources.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionfreeresources.md,REDMOND\tedhudek
WdfDmaTransactionGetBytesTransferred,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,BDC5CBDE-4AC3-470D-96F6-6FC1CFFB5E84,N/A,wdf\wdfdmatransactiongetbytestransferred.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiongetbytestransferred.md,REDMOND\tedhudek
WdfDmaTransactionGetCurrentDmaTransferLength,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,0547325E-5E89-4900-87CB-A50BD730E9D8,N/A,wdf\wdfdmatransactiongetcurrentdmatransferlength.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiongetcurrentdmatransferlength.md,REDMOND\tedhudek
WdfDmaTransactionGetDevice,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,636F20D7-FABF-476D-A925-C6BD887E09FE,N/A,wdf\wdfdmatransactiongetdevice.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiongetdevice.md,REDMOND\tedhudek
WdfDmaTransactionGetRequest,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,ED39EA65-2700-4ED4-9D37-FFFE73D7CF5C,N/A,wdf\wdfdmatransactiongetrequest.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiongetrequest.md,REDMOND\tedhudek
WdfDmaTransactionGetTransferInfo,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,ABAB9D91-4EF2-49B9-ADB9-DA8A38CA1F8C,N/A,wdf\wdfdmatransactiongettransferinfo.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactiongettransferinfo.md,REDMOND\tedhudek
WdfDmaTransactionInitialize,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,BF48A9DF-CBFC-40E0-9F22-CF7C6211A5D6,N/A,wdf\wdfdmatransactioninitialize.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactioninitialize.md,REDMOND\tedhudek
WdfDmaTransactionInitializeUsingOffset,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,B01934DC-5DBA-47D8-A3C9-E39B9ACDBBC4,N/A,wdf\wdfdmatransactioninitializeusingoffset.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactioninitializeusingoffset.md,REDMOND\tedhudek
WdfDmaTransactionInitializeUsingRequest,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,DFCBDF6B-3A7B-4668-9FF1-9DFA93B229E5,N/A,wdf\wdfdmatransactioninitializeusingrequest.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactioninitializeusingrequest.md,REDMOND\tedhudek
WdfDmaTransactionRelease,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,0CC1EC62-8388-4139-B036-617B3C68CDB0,N/A,wdf\wdfdmatransactionrelease.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionrelease.md,REDMOND\tedhudek
WdfDmaTransactionSetChannelConfigurationCallback,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,78841C9D-6C0F-473F-83B2-BF672E985F6C,N/A,wdf\wdfdmatransactionsetchannelconfigurationcallback.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsetchannelconfigurationcallback.md,REDMOND\tedhudek
WdfDmaTransactionSetDeviceAddressOffset,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,EE626DB6-C915-48DB-B5E2-54501F8598D9,N/A,wdf\wdfdmatransactionsetdeviceaddressoffset.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsetdeviceaddressoffset.md,REDMOND\tedhudek
WdfDmaTransactionSetImmediateExecution,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,A620869D-FE6B-4EC9-A862-946DFC3266B2,N/A,wdf\wdfdmatransactionsetimmediateexecution.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsetimmediateexecution.md,REDMOND\tedhudek
WdfDmaTransactionSetMaximumLength,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,90EF13CA-77B7-446F-A7EF-2B841B691FF8,N/A,wdf\wdfdmatransactionsetmaximumlength.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsetmaximumlength.md,REDMOND\tedhudek
